,Questions,Answers,Label
160,What did Arjuna say would happen to the women if he kills his own clan?,"Sanjaya said, Having thus spoken in the midst of the battlefield, Arjuna cast away his bow and arrow and, his mind overwhelmed with sorrow, sat down on the seat of the chariot.",0
161,What did Arjuna say would happen to the women if he kills his own clan?,"Then, seeing the people of Dhritarashtra's party standing arrayed and the discharge of weapons about to begin, Arjuna, the son of Pandu whose ensign was a monkey, took up his bow and said the following to Krishna, O Lord of the Earth.",0
162,What did Arjuna say would happen to the women if he kills his own clan?,"Then he comes into contact with the knowledge acquired in his former body and strives even more for perfection, O Arjuna.",0
163,What did Arjuna say would happen to the women if he kills his own clan?,"Then, Arjuna (son of Pritha) saw there (in the armies) stationed fathers, grandfathers, teachers, maternal uncles, brothers, sons, grandsons, and friends.",0
164,What leads to hell according to Arjuna?,"Sanjaya said, Having thus spoken, O king, the great Lord of Yoga, Hari (Krishna), showed Arjuna His supreme form as the Lord.",0
165,What leads to hell according to Arjuna?,"The Blessed Lord said, ""O Arjuna, neither in this world nor in the next will there be destruction for him; none, indeed, who does good, O my son, ever comes to grief.""",0
166,What leads to hell according to Arjuna?,"He saw fathers-in-law and friends in both the armies. The son of Kunti, Arjuna, seeing all those kinsmen thus standing arrayed, spoke sorrowfully, deeply filled with pity.",0
167,What leads to hell according to Arjuna?,"Sanjaya said, Having thus spoken to Arjuna, Krishna again showed His own form. The great Soul, assuming His gentle form, then consoled Arjuna, who was terrified.",0
168,What did Arjuna say would happen if there is inter mixing in the clans?,"Arjuna said, ""O Krishna, seeing my kinsmen arrayed here, eager to fight,",0
169,What did Arjuna say would happen if there is inter mixing in the clans?,"Arjuna said, ""O Krishna, place my chariot in the middle between the two armies, so that I may behold those who stand here, desirous to fight, and know with whom I must fight when the battle is about to commence.""",0
170,What did Arjuna say would happen if there is inter mixing in the clans?,"Arjuna said, ""O Krishna, place my chariot in the middle between the two armies, so that I may behold those who stand here, desirous to fight, and know with whom I must fight when the battle is about to commence.""",0
171,What did Arjuna say would happen if there is inter mixing in the clans?,"Sanjaya said, Having thus spoken to Arjuna, Krishna again showed His own form. The great Soul, assuming His gentle form, then consoled Arjuna, who was terrified.",0
172,What did Arjuna say would happen to those whose clans are destroyed?,"Arjuna said, ""O Krishna, seeing my kinsmen arrayed here, eager to fight,",0
173,What did Arjuna say would happen to those whose clans are destroyed?,"Arjuna said, ""Having seen this Thy gentle human form, O Krishna, now I am composed and have been restored to my own nature.""",0
174,What did Arjuna say would happen to those whose clans are destroyed?,"This Self is said to be unmanifested, unthinkable, and unchangeable. Therefore, knowing this to be so, you should not grieve.",0
175,What did Arjuna say would happen to those whose clans are destroyed?,"This Self is said to be unmanifested, unthinkable, and unchangeable. Therefore, knowing this to be so, you should not grieve.",0
176,Why did Arjuna say that he was about to commit a sin?,"This Self is said to be unmanifested, unthinkable, and unchangeable. Therefore, knowing this to be so, you should not grieve.",0
177,Why did Arjuna say that he was about to commit a sin?,"And whoever, leaving their body, goes forth remembering Me alone at the time of death, they will attain My Being; there is no doubt about this.",0
178,Why did Arjuna say that he was about to commit a sin?,"But verily, there exists higher than this Unmanifested, another Unmanifested Eternal, which is not destroyed even when all beings are destroyed.",0
179,Why did Arjuna say that he was about to commit a sin?,"It is not born, nor does it ever die; after having been, it again does not cease to be; unborn, eternal, changeless, and ancient, it is not killed when the body is killed.",0
180,Why did Arjuna want to be killed by the enemy Kauravas?,"When the Lord, as the individual soul, obtains a body and when He leaves it, He takes these with Him, just as the wind takes the scents from their seats (flowers, etc.).",0
181,Why did Arjuna want to be killed by the enemy Kauravas?,"Just as the embodied soul passes through childhood, youth, and old age in this body, so too does it pass into another body; the steadfast one does not grieve over this.",0
182,Why did Arjuna want to be killed by the enemy Kauravas?,"Just as the embodied soul passes through childhood, youth, and old age in this body, so too does it pass into another body; the steadfast one does not grieve over this.",0
183,Why did Arjuna want to be killed by the enemy Kauravas?,"Just as the embodied soul passes through childhood, youth, and old age in this body, so too does it pass into another body; the steadfast one does not grieve over this.",0
184,What did Arjuna do after arguing that he will prefer being killed instead of killing his own relatives?,"And whoever, leaving their body, goes forth remembering Me alone at the time of death, they will attain My Being; there is no doubt about this.",0
185,What did Arjuna do after arguing that he will prefer being killed instead of killing his own relatives?,"Just as the embodied soul passes through childhood, youth, and old age in this body, so too does it pass into another body; the steadfast one does not grieve over this.",0
186,What did Arjuna do after arguing that he will prefer being killed instead of killing his own relatives?,"Just as the embodied soul passes through childhood, youth, and old age in this body, so too does it pass into another body; the steadfast one does not grieve over this.",0
187,What did Arjuna do after arguing that he will prefer being killed instead of killing his own relatives?,"Just as the embodied soul passes through childhood, youth, and old age in this body, so too does it pass into another body; the steadfast one does not grieve over this.",0
188,What did Sanjaya say about the state of Arjuna?,The soul seated in Nature experiences the qualities born of Nature; attachment to the qualities is the cause of its birth in good and evil wombs.,0
189,What did Sanjaya say about the state of Arjuna?,"The enjoyments that arise from contact are only sources of pain, for they have a beginning and an end, O Arjuna; the wise do not rejoice in them.",0
190,What did Sanjaya say about the state of Arjuna?,"Desire, hatred, pleasure, pain, the aggregate (body), intelligence, and fortitude—the field has thus been briefly described with its modifications.",0
191,What did Sanjaya say about the state of Arjuna?,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0
192,What were Krishna's first words on seeing the weak state of Arjuna after he refused to fight the war?,"Endowed with a pure intellect, controlling the self through firmness, relinquishing sound and other objects and abandoning attraction and hatred.",0
193,What were Krishna's first words on seeing the weak state of Arjuna after he refused to fight the war?,"That person attains peace who, abandoning all desires, moves about without longing, without the sense of ownership, and without egoism.",0
194,What were Krishna's first words on seeing the weak state of Arjuna after he refused to fight the war?,"These qualities, O Arjuna, born of Nature, bind fast in the body of the embodied, the indestructible: purity, passion, and inertia.",0
195,What were Krishna's first words on seeing the weak state of Arjuna after he refused to fight the war?,"The enjoyments that arise from contact are only sources of pain, for they have a beginning and an end, O Arjuna; the wise do not rejoice in them.",0
196,What did Krishna say to encourage Arjuna to fight the war?,"And now, O Arjuna, hear from Me of the threefold pleasure, in which one rejoices through practice and surely comes to the end of pain.",0
197,What did Krishna say to encourage Arjuna to fight the war?,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna.",0
198,What did Krishna say to encourage Arjuna to fight the war?,"This is the royal science, the royal secret, the supreme purifier, realizable by direct intuitive knowledge, according to righteousness, very easy to perform and imperishable.",0
199,What did Krishna say to encourage Arjuna to fight the war?,"Those who worship the imperishable, the indefinable, the unmanifest, the omnipresent, the unthinkable, the immovable, and the eternal.",0
200,How can I become strong?,"It is within and without all beings, both the unmoving and the moving; It is subtle and unknowable, and It is near and far away.",0
201,How can I become strong?,"Two Purushas there are in this world: the perishable and the imperishable. All beings are perishable, and the Kutastha—the unchanging—is called the imperishable.",0
